n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_SY-AP-IzzomtcDIM100	0,473515536	0,798970407	80,189	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,7631105	0,546920115	35,219	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,175023152	0,262418865	20,884	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,028855396	0,142128769	8,299	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,785614661	0,106750325	295,541	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,260455128	0,05829715	31,237	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,170137452	0,093225314	36,052	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,2856357	0,902032071	7,326	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,059899916	0,865434289	2,782	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,944537875	0,70290391	26,46	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,413479587	0,968886196	15,704	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,438170274	0,669908474	58,69	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,244758732	0,710155654	19,029	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,918327463	0,64427643	144,129	16	0,043	1,618	3,317
B_SY-AP-IzzomtcDIM100	0,459789327	0,352476178	247,029	16	0,043	1,618	3,317
B_SY-AP-IzzomtcFLO	0,062095831	0,36219814	4,407	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,36424275	0,924283997	28,232	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,529985968	0,402907549	109,993	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,819464328	0,356055946	110,71	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,604550993	0,076422017	480,635	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,388241425	0,808293787	53,453	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,793225389	0,614554411	101,575	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,4276111	0,547802097	155,249	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,838203775	0,807666947	109,623	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,225255135	0,817870589	22,313	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,262543974	0,941146313	10,01	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,651098724	0,572302157	75,744	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,255582143	0,464126044	11,849	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,058033144	0,830545652	1,964	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,59623416	0,567448515	139,256	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,047511872	0,527262551	3,7	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,477193897	0,002446257	316,519	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,69925566	0,690672777	145,273	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,811604989	0,543267889	174,684	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,491277095	0,417267287	143,376	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,094940186	0,023696208	2,22	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,477620757	0,856789922	34,796	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,141695425	0,978119967	8,161	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,37824477	0,070038055	82,585	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,042412549	0,994990605	3,874	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,858509901	0,842034406	166,733	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,683501575	0,038016761	166,443	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,825267256	0,684773771	200,684	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,582303123	0,659845512	148,135	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,706797667	0,718675477	85,782	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,189022968	0,643750209	7,5	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,369008209	0,58077195	75,183	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,638972215	0,443962534	282,256	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,254856463	0,985552857	27,441	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,041756439	0,212514563	2,481	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,276988228	0,407167671	129,136	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,553785447	0,696907355	85,465	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,153758636	0,70132062	8,931	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,522286333	0,169202795	122,626	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,501828398	0,800012561	87,202	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,299890463	0,388828903	159,84	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,318577998	0,012995734	123,558	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,519261109	0,805862702	96,066	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,489496285	0,262523791	102,356	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,374152603	0,024668581	163,745	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,461344595	0,484875889	41,05	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,491653722	0,072010451	304,061	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,98944654	0,838883805	85,165	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,447091164	0,05901293	172,37	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,228590439	0,531566486	20,237	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,42944727	0,40006783	27,816	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,714660894	0,494606691	218,521	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,881094665	0,93115317	192,626	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,96566297	0,383840162	193,911	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,503737962	0,677166855	323,362	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,357088952	0,34186242	92,88	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,22660076	0,403124225	129,431	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,481093702	0,753606665	112,271	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,092077745	0,401156397	22,951	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,126920885	0,045476455	1,999	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,960139435	0,552967983	225,389	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,990643352	0,804639559	181,426	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,949059159	0,285718019	201,167	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,12413144	0,590557689	10,714	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,22581944	0,290315365	93,209	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,55109081	0,464904667	90,95	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,190048479	0,844916618	12,888	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,555863844	0,324610782	150,239	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,361013484	0,001512439	222,422	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,870934661	0,953485786	206,331	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,016058112	0,650797604	2,863	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,556178836	0,333780805	258,135	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,874024247	0,838998675	171,431	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,959125873	0,500680295	146,263	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,848818879	0,086450561	274,933	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,212793053	0,915015767	20,237	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,744179888	0,648349451	200,815	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,162877452	0,29453299	78,158	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,385255745	0,384099563	125,929	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,791797906	0,66760344	43,368	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,773650748	0,043835205	264,927	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,140215675	0,244721564	2,056	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,537360372	0,869899523	98,087	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,278970841	0,814268064	11,599	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,588869143	0,152308004	208,034	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,448071584	0,310903783	23,261	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,68267218	0,80068106	132,833	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,671625712	0,32448809	200,521	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,082286909	0,610359231	3,834	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,007644902	0,993508609	1,099	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,326541466	0,211529379	102,971	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,219635217	0,108993465	38,934	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,007758145	0,486165557	1,414	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,098351681	0,377007971	5,403	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,341943025	0,249643816	107,448	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,552907797	0,485532757	126,77	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,176945601	0,880755459	12,438	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,993198302	0,039096696	295,454	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,159036097	0,675513388	16,05	21	0,039	2,449	4,123
B_SY-AP-IzzomtcFLO	0,881656306	0,315527191	245,483	21	0,039	2,449	4,123
B_SY-AP-IzzomtcPA10	0,920749832	0,678720603	128,154	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,844935729	0,154583736	230,771	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,802457552	0,910653567	78,617	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,389299054	0,69930562	63,821	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,797436799	0,700011623	110,658	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,900072856	0,911856481	39,685	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,436367314	0,52996932	71,786	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,824212023	0,076540191	295,4	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,952231391	0,245347555	138,744	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,622460041	0,359906731	70,122	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,158545012	0,059346772	78,02	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,30040384	0,38611965	34,234	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,07854147	0,8383455	16,108	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,866162392	0,641477433	110,464	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,780611035	0,986609188	78,203	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,215540126	0,296982826	92,424	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,939255313	0,898920088	68,611	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,709942633	0,35357667	81,808	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,491343111	0,074008483	305,08	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,298907485	0,463835838	37,814	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,679568235	0,223499783	13,084	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,099290667	0,914179469	1,139	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,878128189	0,733895096	172,394	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,804149312	0,047532559	441,598	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,348204746	0,0460713	144,215	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,299050377	0,122401496	221,811	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,276483807	0,709439972	24,813	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,202953338	0,303264528	2,571	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,249055716	0,412129777	87,074	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,196333766	0,281969004	25,526	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,313475213	0,199702798	40,985	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,834897039	0,347301911	41,962	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,089180537	0,10520673	17,942	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,445803249	0,99355688	45,724	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,231271474	0,686886667	34,33	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,386181216	0,846817384	61,559	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,206279074	0,19506122	36,465	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,202422576	0,450092804	39,6	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,817243324	0,314562026	96,92	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,438226371	0,381544469	135,126	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,060849308	0,579718872	0,989	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,943792177	0,629915279	123,348	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,965934421	0,740419956	77,206	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,554645662	0,047970264	222,292	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,119985934	0,033947227	84,296	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,670367038	0,698875878	99,874	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,806483668	0,30044332	74,958	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,743688936	0,144300734	329,647	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,516989542	0,18103253	80,75	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,589734104	0,197310388	72,104	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,818174128	0,119726498	148,195	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,128716267	0,233058365	23,836	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,343933343	0,474323296	56,751	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,192245222	0,185332092	36,337	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,318788767	0,484299437	105,459	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,689995371	0,068947061	253,008	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,63829675	0,562176319	174,572	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,952117156	0,30796646	114,701	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,020878894	0,878097069	2,555	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,322937824	0,759104466	55,689	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,909807487	0,12391188	322,927	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,958349065	0,01557589	411,851	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,509744572	0,232207991	96,933	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,3312259	0,508340168	22,574	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,935938187	0,561304992	91,749	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,869480998	0,762849372	148,83	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,270906354	0,519022173	73,42	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,679101218	0,643593786	148,939	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,281253279	0,769387087	77,063	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,026930225	0,414695703	4,73	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,202337057	0,716882736	15,094	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,124625168	0,794879101	2,807	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,758395722	0,245449901	177,776	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,594397577	0,483303167	201,498	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,450998023	0,330253797	16,338	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,481438509	0,069788777	192,135	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,97085222	0,926290428	80,9	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,254274089	0,162256172	53,365	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,448837643	0,48616334	102,804	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,25979157	0,727673596	14,053	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,862664643	0,322869733	108,348	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,098133521	0,237315451	13,529	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,075063359	0,309332109	21,85	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,44047444	0,690294046	32,682	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,31886751	0,680334029	69,703	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,761402635	0,341021847	159,799	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,769793103	0,399204259	95,83	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,192442838	0,584193767	18,792	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,940479598	0,479939006	92,968	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,731479636	0,175513602	252,79	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,513392081	0,933237034	93,01	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,69354575	0,399874632	69,577	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,85261208	0,156566	281,03	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,62848847	0,030277405	95,725	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,980574444	0,909930389	82,655	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,717696045	0,63819844	160,783	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,494136726	0,784411888	28,773	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,222971733	0,497415442	6,114	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,1243562	0,963284863	7,95	15	0,04	1,732	3
B_SY-AP-IzzomtcPA10	0,685663821	0,087170674	179,388	15	0,04	1,732	3
B_SY-AP-IzzomtcPAcamp	0,263031777	0,196345193	63,153	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,790639692	0,029466174	256,323	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,434759584	0,243376461	95,143	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,761514673	0,275064926	210,008	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,724311344	0,796741627	58,357	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,392343494	0,764313444	54,061	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,755960068	0,664581778	94,399	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,503048071	0,075204215	280,484	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,011434384	0,729062664	4,962	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,334203035	0,885915752	43,232	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,712613109	0,973223745	41,662	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,444819902	0,510959403	162,297	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,849695669	0,618787335	169,303	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,600785207	0,058087935	289,808	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,137383657	0,102393351	32,987	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,426939186	0,41444139	101,896	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,40228819	0,368250034	178,834	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,058627823	0,095115878	12,759	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,319371593	0,57530283	49,793	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,735038367	0,624783876	181,814	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,132416517	0,987037933	2,699	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,03865482	0,332865614	3,569	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,058001151	0,870056945	8,667	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,768785034	0,715074629	277,521	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,905488595	0,693705114	100,875	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,244390716	0,398869108	101,712	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,073833074	0,007857679	28,544	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,533093459	0,61914532	94,871	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,841198334	0,178301	96,37	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,477837283	0,628999228	99,306	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,38122433	0,442859009	88,859	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,789963456	0,929763697	96,428	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,857513989	0,116661459	232,692	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,812516507	0,837955161	151,432	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,501388076	0,021022682	281,562	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,267276496	0,213977278	82,24	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,968287243	0,064561171	352,139	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,456061403	0,836554891	67,026	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,410171505	0,77922744	10,091	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,983867465	0,585073718	129,974	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,773827022	0,902750997	109,28	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,289252003	0,951309713	24,457	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,368986836	0,413122587	74,48	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,288304095	0,222889221	47,758	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,456693181	0,706002876	109,132	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,649844428	0,918261047	87,068	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,961101547	0,352041098	199,743	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,625414081	0,319112673	202,76	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,901559327	0,588191123	238,463	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,086166636	0,385790434	8,828	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,171311621	0,042480285	174,616	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,542286189	0,372759676	194,338	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,212239909	0,128617928	31,035	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,821819801	0,619072414	120,733	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,477100438	0,497755004	147,538	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,382506788	0,657181478	141,262	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,802529829	0,343582592	213,416	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,697548524	0,335546158	72,828	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,156257682	0,81579694	37,84	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,471584976	0,612762892	38,262	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,233505011	0,61959949	33,135	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,762212536	0,198383799	237,423	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,312129688	0,136411261	128,81	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,181529388	0,191564519	19,761	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,069023551	0,150326354	21,129	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,82751982	0,79430699	152,803	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,34486678	0,640654944	26,017	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,975988199	0,48624019	251,543	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,705518981	0,973552348	142,255	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,458701595	0,846673436	184,465	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,765814269	0,838057981	216,959	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,522253593	0,444311346	45,951	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,891030239	0,613962054	162,419	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,498843333	0,025847461	251,51	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,81004901	0,524008818	102,135	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,266272112	0,022621129	238,428	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,778980844	0,028034318	149,155	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,400055063	0,287912582	56,743	21	0,036	2,136	4
B_SY-AP-IzzomtcPAcamp	0,006028703	0,487912503	1,459	21	0,036	2,136	4
