n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_NS-PP-bezerra-et-al-2009	0,9	0,5	219,686	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,5	216,504	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,6	0,139	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,6	1,387	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,6	11,679	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,6	47,801	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,6	92,729	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,6	118,695	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,6	47,665	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,6	163,271	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,6	318,348	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,6	73,061	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,6	231,623	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,7	0,088	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,7	1,109	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,7	3,724	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,7	15,404	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,7	117,261	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,7	168,439	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,7	101,835	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,7	98,847	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,7	28,343	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,7	198,7	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,7	221,409	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,8	0,135	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,8	0,493	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,8	13,906	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,8	108,313	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,8	30,845	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,8	68,307	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,8	170,938	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,8	175,743	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,8	188,421	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,8	55,64	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,8	118,528	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,9	0,094	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,9	0,796	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,9	44,691	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,9	59,282	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,9	37,23	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,9	198,065	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,9	78,589	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,9	187,715	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,9	250,861	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,9	258,236	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,9	131,01	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	1	0,122	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	1	9,195	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	1	6,98	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	1	31,214	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	1	47,373	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	1	69,781	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	1	149,873	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	1	128,359	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	1	242,12	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	1	207,66	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	1	177,977	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0	0,108	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0	2,106	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0	114,221	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0	34,447	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0	101,44	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0	132,178	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0	309,804	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0	15,001	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0	270,697	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0	281,002	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0	611,736	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,1	0,088	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,1	2,877	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,1	28,789	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,1	33,982	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,1	36,062	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,1	67,659	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,1	181,187	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,1	193,849	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,1	154,11	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,1	305,441	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,1	247,658	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,2	0,144	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,2	23,059	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,2	31,202	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,2	63,877	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,2	113,291	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,2	116,181	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,2	147,847	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,2	91,171	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,2	298,851	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,2	84,166	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,2	166,098	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,3	0,129	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,3	0,409	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,3	3,734	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,3	106,12	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,3	11,945	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,3	81,036	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,3	131,286	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,3	131,723	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,3	298,52	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,3	250,073	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,3	200,666	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,4	0,072	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,4	1,252	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,4	57,485	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,4	16,789	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,4	56,188	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,4	100,196	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,4	93,665	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,4	267,082	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,4	207,895	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,4	328,106	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,4	313,239	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,5	0,098	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,5	1,137	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,5	106,638	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,5	59,618	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,5	71,005	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,5	244,636	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,5	132,985	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,5	267,234	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,5	194,367	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,5	229,896	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,5	297,656	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,6	0,138	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,6	0,838	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,6	53,192	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,6	15,922	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,6	33,529	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,6	19,289	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,6	149,277	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,6	150,367	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,6	197,619	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,6	46,403	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,6	165,215	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,7	0,124	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,7	2,856	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,7	5,832	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,7	26,226	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,7	105,802	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,7	55,487	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,7	66,028	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,7	330,239	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,7	244,873	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,7	151,881	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,7	98,327	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,8	0,107	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,8	8,392	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,8	15,681	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,8	47,603	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,8	42,317	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,8	86,903	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,8	79,854	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,8	118,712	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,8	291,977	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,8	205,189	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,8	273,77	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,9	0,091	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,9	1,17	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,9	11,182	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,9	51,129	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,9	107,059	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,9	113,716	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,9	156,443	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,9	268,114	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,9	218,193	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,9	28,316	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,9	375,434	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	1	0,12	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	1	1,064	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	1	30,147	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	1	13,855	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	1	88,725	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	1	101,499	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	1	134,88	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	1	71,971	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	1	141,62	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	1	243,832	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	1	222,942	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0	0,17	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0	0,786	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0	39,193	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0	122,127	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0	92,163	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0	105,075	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0	412,537	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0	239,901	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0	204,535	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0	452,262	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0	452,962	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,1	0,126	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,1	1,267	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,1	102,684	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,1	47,363	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,1	141,188	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,1	241,119	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,1	183,802	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,1	232,51	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,1	232,621	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,1	209,268	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,1	275,137	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,2	0,092	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,2	2,819	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,2	1,985	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,2	60,767	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,2	69,57	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,2	155,083	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,2	125,695	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,2	337,959	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,2	229,226	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,2	179,663	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,2	204,204	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,3	0,187	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,3	1,285	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,3	62,553	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,3	75,701	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,3	53,704	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,3	104,369	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,3	197,532	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,3	78,306	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,3	37,025	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,3	169,375	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,3	218,169	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,4	0,102	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,4	0,931	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,4	7,858	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,4	8,747	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,4	61,663	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,4	150,27	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,4	136,486	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,4	190,818	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,4	249,246	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,4	49,571	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,4	33,921	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,5	0,114	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,5	0,911	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,5	4,947	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,5	28,951	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,5	61,975	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,5	145,096	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,5	49,317	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,5	182,477	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,5	162,27	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,5	200,298	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,5	260,148	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,6	0,122	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,6	1,006	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,6	2,721	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,6	33,345	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,6	77,983	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,6	188,298	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,6	232,569	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,6	36,021	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,6	193,801	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,6	245,104	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,6	351,814	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,7	0,097	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,7	0,636	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,7	11,19	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,7	101,8	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,7	35,755	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,7	100,987	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,7	134,685	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,7	181,198	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,7	102,799	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,7	215,538	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,7	115,601	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,8	0,113	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,8	0,636	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,8	2,859	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,8	38,204	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,8	73,706	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,8	168,408	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,8	59,892	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,8	150,812	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,8	113,084	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,8	114,404	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,8	61,602	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0,9	0,093	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0,9	2,592	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0,9	29,232	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0,9	86,134	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0,9	6,233	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0,9	57,298	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0,9	96,033	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0,9	160,607	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0,9	97,275	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	0,9	146,519	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	0,9	152,087	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	1	0,061	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	1	1,884	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	1	23,2	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	1	10,891	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	1	26,888	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	1	128,927	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	1	97,928	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	1	313,319	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	1	173,285	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,9	1	233,614	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	1	1	24,502	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0	0	0,116	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,1	0	0,32	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,2	0	102,913	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,3	0	108,548	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,4	0	100,708	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,5	0	90,138	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,6	0	284,799	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,7	0	325,947	26	0,105	7,29	8,426
B_NS-PP-bezerra-et-al-2009	0,8	0	17,766	26	0,105	7,29	8,426
