File	N.modules	Modularity	P.Null1	P.Null2
B_SY-AP-IzzomtcCOLpen_final_control_3.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_30.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_4.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_5.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_6.txt	4	0.722222	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_7.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_8.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_9.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_1.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_10.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_11.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_12.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_13.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_14.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_15.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_16.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_17.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_18.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_19.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_2.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_20.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_21.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_22.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_23.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_24.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_25.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_26.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_27.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_28.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_29.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_3.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_30.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_4.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_5.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_6.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_7.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_8.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_init_9.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_1.txt	5	0.765432	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_10.txt	5	0.765432	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_11.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_12.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_13.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_14.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_15.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_16.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_17.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_18.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_19.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_2.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_20.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_21.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_22.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_23.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_24.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_25.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_26.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_27.txt	7	0.839506	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_28.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_29.txt	6	0.814815	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_3.txt	5	0.760000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_30.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_4.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_5.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_6.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_7.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_8.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_coevo_9.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_1.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_10.txt	5	0.765432	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_11.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_12.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_13.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_14.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_15.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_16.txt	5	0.765432	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_17.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_18.txt	5	0.765432	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_19.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_2.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_20.txt	4	0.740000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_21.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_22.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_23.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_24.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_25.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_26.txt	5	0.760000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_27.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_28.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_29.txt	4	0.716049	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_3.txt	4	0.740000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_30.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_4.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_5.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_6.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_7.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_8.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_final_control_9.txt	5	0.780000	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_1.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_10.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_11.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_12.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_13.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_14.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_15.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_16.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_17.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_18.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_19.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_2.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_20.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_21.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_22.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_23.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_24.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_25.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_26.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_27.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_28.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_29.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_3.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_30.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_4.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_5.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_6.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_7.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_8.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcDIM100_init_9.txt	5	0.776860	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_1.txt	7	0.671875	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_10.txt	7	0.816327	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_11.txt	7	0.826531	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_12.txt	7	0.816568	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_13.txt	8	0.684444	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_14.txt	8	0.828402	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_15.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_16.txt	6	0.792899	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_17.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_18.txt	7	0.816327	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_19.txt	7	0.819444	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_2.txt	6	0.687500	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_20.txt	6	0.657778	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_21.txt	7	0.816327	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_22.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_23.txt	8	0.840237	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_24.txt	7	0.816327	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_25.txt	7	0.826531	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_26.txt	7	0.795918	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_27.txt	6	0.795918	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_28.txt	6	0.791111	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_29.txt	6	0.671875	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_3.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_30.txt	7	0.826531	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_4.txt	7	0.687500	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_5.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_6.txt	6	0.687500	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_7.txt	8	0.828402	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_8.txt	7	0.795918	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_coevo_9.txt	6	0.800000	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_1.txt	6	0.738281	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_10.txt	6	0.734694	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_11.txt	5	0.704082	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_12.txt	6	0.792899	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_13.txt	6	0.728889	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_14.txt	6	0.727811	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_15.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_16.txt	5	0.591716	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_17.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_18.txt	6	0.795918	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_19.txt	6	0.750000	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_2.txt	5	0.703125	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_20.txt	6	0.733333	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_21.txt	7	0.653061	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_22.txt	5	0.631111	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_23.txt	6	0.662722	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_24.txt	4	0.642857	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_25.txt	7	0.816327	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_26.txt	7	0.704082	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_27.txt	6	0.724490	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_28.txt	5	0.711111	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_29.txt	6	0.687500	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_3.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_30.txt	7	0.755102	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_4.txt	5	0.671875	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_5.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_6.txt	5	0.703125	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_7.txt	5	0.692308	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_8.txt	6	0.729592	0.000000	0.000000
B_SY-AP-IzzomtcFLO_final_control_9.txt	5	0.684444	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_1.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_10.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_11.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_12.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_13.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_14.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_15.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_16.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_17.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_18.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_19.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_2.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_20.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_21.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_22.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_23.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_24.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_25.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_26.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_27.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_28.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_29.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_3.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_30.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_4.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_5.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_6.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_7.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_8.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcFLO_init_9.txt	5	0.685121	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_1.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_10.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_11.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_12.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_13.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_14.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_15.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_16.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_17.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_18.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_19.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_2.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_20.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_21.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_22.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_23.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_24.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_25.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_26.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_27.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_28.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_29.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_3.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_30.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_4.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_5.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_6.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_7.txt	6	0.816327	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_8.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_coevo_9.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_1.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_10.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_11.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_12.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_13.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_14.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_15.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_16.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_17.txt	5	0.750000	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_18.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_19.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_2.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_20.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_21.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_22.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_23.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_24.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_25.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_26.txt	5	0.750000	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_27.txt	5	0.750000	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_28.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_29.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_3.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_30.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_4.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_5.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_6.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_7.txt	5	0.775510	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_8.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_final_control_9.txt	6	0.812500	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_1.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_10.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_11.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_12.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_13.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_14.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_15.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_16.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_17.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_18.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_19.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_2.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_20.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_21.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_22.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_23.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_24.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_25.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_26.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_27.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_28.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_29.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_3.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_30.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_4.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_5.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_6.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_7.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_8.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPA10_init_9.txt	6	0.790123	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_1.txt	8	0.847222	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_10.txt	6	0.764444	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_11.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_12.txt	6	0.781250	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_13.txt	7	0.795918	0.000000	0.000000
B_SY-AP-IzzomtcPAcamp_final_coevo_14.txt	8	0.852071	0.000000	0.000000
